,tweet,vaccine_neutral,vaccine_negative,vaccine_positive,vaccine_negative_neutral_ratio,vaccine_positive_neutral_ratio,vaccine_negative_positive_ratio,vaccine_positive_negative_ratio,vaccines_neutral,vaccines_negative,vaccines_positive,vaccines_negative_neutral_ratio,vaccines_positive_neutral_ratio,vaccines_negative_positive_ratio,vaccines_positive_negative_ratio,vaccination_neutral,vaccination_negative,vaccination_positive,vaccination_negative_neutral_ratio,vaccination_positive_neutral_ratio,vaccination_negative_positive_ratio,vaccination_positive_negative_ratio
10,"covid snapshot: 5 states have single day record of infections, mo, tn, tx, ut, wv; 72% increase nationally over last two weeks; 24 states had more cases last week than any week since beginning of pandemicand donald trump is threatening schools that don't fully re-open.",0.14491434395313263,0.8396132588386536,0.015472385101020336,5.793859004974365,0.10676917433738708,54.26527786254883,0.01842799037694931,0.17315039038658142,0.7979881167411804,0.028861552476882935,4.608641624450684,0.16668488085269928,27.648828506469727,0.036167897284030914,0.351791113615036,0.6372674703598022,0.01094144582748413,1.811493992805481,0.03110210970044136,58.24344253540039,0.017169315367937088
11,zendaya and john david washington secretly shot an entire movie during coronavirus shutdown,0.4260544180870056,0.562728762626648,0.011216872371733189,1.3207907676696777,0.02632732316851616,50.16806411743164,0.019933000206947327,0.2449146956205368,0.7114724516868591,0.04361286386847496,2.9049806594848633,0.1780736893415451,16.31336212158203,0.06129944324493408,0.5780101418495178,0.4151836335659027,0.006806275807321072,0.7182981967926025,0.011775356717407703,61.000118255615234,0.01639341004192829
12,farrakhan told black ppl do not take their covid medications &amp; vaccines we need to call on the medical professionals within our community to examine what they want to give us &amp; give ourselves something better bill gates wants to depopulate the eah,0.6602837443351746,0.333829402923584,0.0058868941850960255,0.5055847764015198,0.008915703743696213,56.707218170166016,0.0176344383507967,0.6105477213859558,0.38400179147720337,0.005450568627566099,0.6289464235305786,0.008927342481911182,70.45169067382812,0.014194122515618801,0.7413010597229004,0.25101009011268616,0.007688884157687426,0.3386074900627136,0.010372147895395756,32.64583969116211,0.03063177317380905
13,"the company that knew asbestos in their baby powder for decades caused cancer, is now producing a covid-19 vaccines johnson &amp; johnson have been convicted of lying multiple times about the safety of their products.",0.04428624361753464,0.938213586807251,0.017500191926956177,21.18521499633789,0.3951609134674072,53.61161804199219,0.018652673810720444,0.040343742817640305,0.9382482171058655,0.02140805311501026,23.256349563598633,0.5306411981582642,43.826881408691406,0.02281704731285572,0.044793520122766495,0.9508209824562073,0.004385433159768581,21.22675323486328,0.0979032963514328,216.8134765625,0.004612259566783905
14,"black people are completely ignored by the white powers in control, when we ask for: *reparations *decent employment *decent education *decent housing *no police killings but the dominant society is putting unlimited resources into offering covid vaccines testing to black people",0.8404052257537842,0.02682529017329216,0.13276952505111694,0.03191947191953659,0.1579827517271042,0.2020440250635147,4.949416160583496,0.8541547060012817,0.02331462875008583,0.12253063917160034,0.027295557782053947,0.1434525102376938,0.1902759075164795,5.255526065826416,0.8987217545509338,0.08266794681549072,0.01861030049622059,0.09198391437530518,0.020707521587610245,4.442053318023682,0.22512111067771912
15,chinese coronavirus vaccines approved by its military for use within ranks,0.03057706356048584,0.004758170805871487,0.9646647572517395,0.15561242401599884,31.54863929748535,0.0049324603751301765,202.7385711669922,0.0441063828766346,0.0075949025340378284,0.9482987523078918,0.17219509184360504,21.500261306762695,0.008008976466953754,124.85989379882812,0.7061935663223267,0.07220622897148132,0.2216002345085144,0.10224708169698715,0.3137953281402588,0.325840026140213,3.068990468978882
16,folks get on here talking about covid is a hoax so the govt can give out vaccines to implant chips in us. meanwhile they got like three alexa dots in the house.,0.6328868269920349,0.3513900935649872,0.015723073855042458,0.5552179217338562,0.024843420833349228,22.348690032958984,0.04474535211920738,0.49292272329330444,0.49308693408966064,0.013990367762744427,1.0003331899642944,0.028382476419210434,35.24474334716797,0.028373025357723236,0.7084252834320068,0.28429073095321655,0.007284003309905529,0.40129953622817993,0.01028196420520544,39.02946090698242,0.025621669366955757
17,bill fucking gates again!novavax stas phase 1 coronavirus vaccines trial after $388m from bill gates-backed group | fox business,0.8582295775413513,0.10003206133842468,0.041738301515579224,0.11655629426240921,0.04863302782177925,2.396649122238159,0.41724923253059387,0.7537429332733154,0.21000203490257263,0.03625502437353134,0.27861228585243225,0.04809998720884323,5.792356967926025,0.1726413071155548,0.8645861744880676,0.11941970884799957,0.015994029119610786,0.1381235420703888,0.018499057739973068,7.466517925262451,0.1339312344789505
18,huge drop in michigan vaccines scares expes during coronavirus | bridge magazine,0.0290127694606781,0.5773962736129761,0.3935909569263458,19.901453018188477,13.566128730773926,1.4669958353042603,0.6816652417182922,0.018066417425870895,0.434392511844635,0.547541081905365,24.04419708251953,30.307119369506836,0.7933514714241028,1.2604753971099854,0.3548552393913269,0.5534455180168152,0.09169924259185791,1.559637427330017,0.2584131062030792,6.03544282913208,0.1656879335641861
19,"the biggest problem in india right now is not corona,it is the slowing economy &amp; unemployment. we'll get a vaccines for corona bt not for the economy. appropriate reforms, effective implementation &amp; self reliance are the ways to improve the economic condition of the nation.",0.3677654266357422,0.29422247409820557,0.33801206946372986,0.8000275492668152,0.9190968871116638,0.8704496026039124,1.1488316059112549,0.2512257695198059,0.516712486743927,0.2320617139339447,2.056765556335449,0.9237177968025208,2.226616621017456,0.4491118788719177,0.01793075166642666,0.9674336910247803,0.014635540544986725,53.95388412475586,0.8162257075309753,66.10166931152344,0.015128210186958313
20,the demons running this world can't cure the common cold. there is a vaccines for the flu but it doesn't work and it's extremely poisonous. now they want to convince you that there's no going back to normal until a corona vaccines is coercively injected into you? what a mind job!,0.016263414174318314,0.9556735157966614,0.028063112869858742,58.762168884277344,1.7255363464355469,34.05443572998047,0.029364749789237976,0.013945488259196281,0.9549130201339722,0.031141499057412148,68.47469329833984,2.2330877780914307,30.663681030273438,0.032611869275569916,0.14678560197353363,0.8107492923736572,0.04246508330106735,5.523356914520264,0.2893000543117523,19.092140197753906,0.05237757787108421
21,even with a flu vaccines the flu is still more dangerous to children than covid. yet the people insisting that we keep schools closed for covid never suggested that for the flu. the idea was never raised by any of these people. thats why it's impossible to take them seriously now,0.1360872983932495,0.6753630042076111,0.1885497123003006,4.962718963623047,1.3855055570602417,3.581882953643799,0.2791827619075775,0.1228775829076767,0.7147253155708313,0.1623971313238144,5.816564083099365,1.3216172456741333,4.401095867156982,0.22721613943576813,0.15541742742061615,0.8244494795799255,0.020133106037974358,5.304742813110352,0.12954214215278625,40.9499397277832,0.024420060217380524
22,indias pharma industry is an asset not just for india but the entire world. indian vaccines account for two-third of the vaccines needs of the children globally. our companies are active in collaboration with international effos for development &amp; production of covid19 vaccines,0.17785479128360748,0.018377291038632393,0.80376797914505,0.10332749783992767,4.519237041473389,0.022863924503326416,43.737022399902344,0.184233620762825,0.02244611829519272,0.7933202385902405,0.12183508276939392,4.306055545806885,0.028293892741203308,35.34331512451172,0.775653600692749,0.04585034027695656,0.1784960925579071,0.05911187827587128,0.23012346029281616,0.2568702697753906,3.8930156230926514
23,"satanist confirms covid is cover for nwo tyranny ""we're using isolation, perception (think msm), threats vaccines degradation ('non-essential'), trivial demands (to develop compliance), and the occasional indulgence (to demonstrate our omnipotence). """,0.08929666876792908,0.899127721786499,0.01157562155276537,10.068995475769043,0.12963105738162994,77.67424774169922,0.012874279171228409,0.0541461706161499,0.9326627254486084,0.01319107785820961,17.22490692138672,0.24361976981163025,70.70405578613281,0.014143459498882294,0.23184190690517426,0.7534263134002686,0.014731801114976406,3.249741792678833,0.063542440533638,51.142852783203125,0.01955307461321354
24,hey this is your friendly reminder that you need a permit to launch fireworks! and right now they can only be lit on private propey due to covid-19 restrictions. warning of increased calls to 911 alleging gunshots when its fireworks.,0.08007010817527771,0.8614421486854553,0.058487750589847565,10.758598327636719,0.7304567694664001,14.728590965270996,0.06789515912532806,0.06489766389131546,0.8200790286064148,0.11502329260110855,12.636495590209961,1.7723795175552368,7.129677772521973,0.1402587890625,0.11157369613647461,0.8397054672241211,0.048720840364694595,7.5260162353515625,0.43666958808898926,17.235036849975586,0.05802134424448013
25,would you try this in exchange for a corona vaccines,0.8979501128196716,0.020464971661567688,0.08158493787050247,0.02279076725244522,0.0908568724989891,0.25084251165390015,3.986564874649048,0.8815528154373169,0.03974471986293793,0.07870248705148697,0.04508489742875099,0.08927711099386215,0.5049995183944702,1.9801998138427734,0.9338038563728333,0.03865348920226097,0.02754264324903488,0.04139358550310135,0.029495105147361755,1.4034051895141602,0.712552547454834
26,"rotarys &amp; vaccines scientist dr. believe no child should have to suffer from a vaccines disease like polio, but when a vaccines is discovered, will it be accepted? read their thoughts in",0.7721089124679565,0.1859208643436432,0.041970252990722656,0.24079616367816925,0.05435794219374657,4.4298248291015625,0.22574256360530853,0.49533960223197937,0.3013056814670563,0.20335473120212555,0.6082810163497925,0.410535991191864,1.4816752672195435,0.6749116778373718,0.949526846408844,0.04057600349187851,0.009897174313664436,0.04273286461830139,0.010423270054161549,4.099756240844727,0.24391692876815796
27,"true but its ashame these idiots dont understand, its a hoax! so this unconstitutional tyrant can use this fake test and fake numbers to mandate bill gates covid vaccines under a state of emergency.,, all based on lies!",0.22248820960521698,0.7560645937919617,0.02144724689424038,3.3982231616973877,0.09639722853899002,35.25229263305664,0.028366951271891594,0.36871856451034546,0.611055314540863,0.020226148888468742,1.657240390777588,0.05485524982213974,30.21115493774414,0.03310035541653633,0.10869312286376953,0.8808955550193787,0.010411343537271023,8.104427337646484,0.09578658640384674,84.60920715332031,0.011819044128060341
28,"no one has died from the virus. the entire story is a lie. the idea of a vaccines is absurd. and: the who is a bunch of lying, disinforming maniacs! so says head of the bulgarian pathology association. who i trust more than a computer geek with an agenda...",0.0023160413838922977,0.9923703670501709,0.005313568748533726,428.4769592285156,2.294245958328247,186.7615509033203,0.005354421213269234,0.002029764698818326,0.9919676184654236,0.006002634763717651,488.71063232421875,2.957305669784546,165.25537109375,0.006051240488886833,0.56756591796875,0.4246976375579834,0.007736527360975742,0.7482789754867554,0.01363106444478035,54.89512634277344,0.018216554075479507
29,next big media hit against big pharma brazil's president jair bolsonaro says he's taking hydroxychloroquine for his coronavirus. he takes his 3rd dose and he is feeling very well. hydroxychloroquine works. no vaccines is required.,0.8648291230201721,0.01865248754620552,0.11651840060949326,0.021567830815911293,0.13472996652126312,0.1600819081068039,6.24680233001709,0.905536949634552,0.02861868403851986,0.06584441661834717,0.03160410374403,0.07271312177181244,0.4346410036087036,2.3007493019104004,0.7271596789360046,0.012369384057819843,0.2604708969593048,0.01701054722070694,0.3582031726837158,0.04748854413628578,21.057708740234375
30,"it's encouraging to see an opinion piece published by cnn that breaks the ""must get a vaccines asap"" slant the world is becoming accustomed to.",0.6003608703613281,0.03164544701576233,0.36799365282058716,0.05271070823073387,0.6129540801048279,0.08599454909563065,11.628644943237305,0.5336451530456543,0.024264058098196983,0.442090779542923,0.0454685240983963,0.8284358382225037,0.054884787648916245,18.219985961914062,0.7288276553153992,0.17795737087726593,0.0932149663567543,0.24416933953762054,0.12789712846279144,1.9091073274612427,0.5238050222396851
31,"ih here we go, here come the vaccines for a 'virus' they are still unsure about",0.7072964906692505,0.1960616111755371,0.09664194285869598,0.2771986126899719,0.1366356909275055,2.028742551803589,0.49291619658470154,0.7239561080932617,0.12614424526691437,0.1498996764421463,0.17424294352531433,0.20705629885196686,0.8415244817733765,1.1883195638656616,0.790802001953125,0.19049055874347687,0.018707480281591415,0.2408827543258667,0.023656338453292847,10.182587623596191,0.09820686280727386
32,folks get on here talking about covid is a hoax so the govt can give out vaccines to implant chips in us. meanwhile they got like three alexa dots in the house.,0.6328868269920349,0.3513900935649872,0.015723073855042458,0.5552179217338562,0.024843420833349228,22.348690032958984,0.04474535211920738,0.49292272329330444,0.49308693408966064,0.013990367762744427,1.0003331899642944,0.028382476419210434,35.24474334716797,0.028373025357723236,0.7084252834320068,0.28429073095321655,0.007284003309905529,0.40129953622817993,0.01028196420520544,39.02946090698242,0.025621669366955757
33,"tuberculosis vaccines may play role in reducing covid-19 death rate, study says",0.13214953243732452,0.6719614863395691,0.19588902592658997,5.084856986999512,1.4823285341262817,3.4303171634674072,0.2915182411670685,0.09282760322093964,0.7588332295417786,0.1483391374349594,8.174651145935059,1.5980067253112793,5.115529537200928,0.19548319280147552,0.5576359629631042,0.31092339754104614,0.13144069910049438,0.5575741529464722,0.23571059107780457,2.3655033111572266,0.422743022441864
34,covid-19 vaccines could be available in africa in the first quaer of 2021,0.42865389585494995,0.09006059914827347,0.48128554224967957,0.2101009637117386,1.1227835416793823,0.1871250867843628,5.344018936157227,0.49022307991981506,0.2564108371734619,0.2533661127090454,0.5230492949485779,0.5168383717536926,1.0120171308517456,0.9881256222724915,0.7590592503547668,0.08356940746307373,0.157371386885643,0.1100960299372673,0.20732425153255463,0.5310330390930176,1.8831219673156738
35,"a vaccines as early as october, you say...",0.8082355856895447,0.019672077149152756,0.17209233343601227,0.02433953434228897,0.21292348206043243,0.11431117355823517,8.748050689697266,0.7902714610099792,0.03325679898262024,0.1764717698097229,0.04208275303244591,0.22330525517463684,0.18845392763614655,5.306336402893066,0.9373281598091125,0.019253993406891823,0.043417856097221375,0.02054135873913765,0.04632087051868439,0.4434579610824585,2.255005359649658
36,kanye's platform for president: 1. put god back in schools 2. anti-aboion 3. vaccines (!!!!) and 4. end police brutality. (1 outta 4). he's calling his pay 'the bihday pay' (i'm not making this up). we're fucked.,0.2329724133014679,0.14554265141487122,0.6214849948883057,0.6247205138206482,2.667633533477783,0.23418530821800232,4.27012300491333,0.2492971569299698,0.40567100048065186,0.34503182768821716,1.6272587776184082,1.3840183019638062,1.1757495403289795,0.8505213260650635,0.11675417423248291,0.876614511013031,0.006631354335695505,7.508206844329834,0.0567975789308548,132.1923828125,0.00756473233923316
37,ctv news now so completely hijacked by the liberals they bury the devastating fiscal 'snapshot' below old covid stories. sad.,0.005880057346075773,0.9554293155670166,0.038690660148859024,162.48638916015625,6.57997989654541,24.694055557250977,0.04049557447433472,0.005432929843664169,0.881464421749115,0.11310268938541412,162.24476623535156,20.817991256713867,7.793487548828125,0.12831225991249084,0.021566422656178474,0.9535653591156006,0.024868221953511238,44.21527862548828,1.1530990600585938,38.34473419189453,0.026079200208187103
38,hey at least you will get covid-19 and u can buy his vaccines afterwards,0.7895228266716003,0.007570276502519846,0.20290696620941162,0.009588420391082764,0.25699949264526367,0.03730910271406174,26.803112030029297,0.9315390586853027,0.010001124814152718,0.058459874242544174,0.010736130177974701,0.06275622546672821,0.17107674479484558,5.845329761505127,0.9472124576568604,0.008251827210187912,0.04453574866056442,0.008711696602404118,0.047017697244882584,0.18528547883033752,5.3970770835876465
39,"utterly distraught doctor tell us what is coming down the line from our governments by way of mandatory coronavirus vaccines please watch and distribute widely, we have so little time now to awaken people to the horrific reality of what is really happening",0.07736524194478989,0.7259223461151123,0.1967124491930008,9.383055686950684,2.5426464080810547,3.6902716159820557,0.2709827721118927,0.060137953609228134,0.7922196388244629,0.14764240384101868,13.173372268676758,2.455061912536621,5.365800380706787,0.1863655000925064,0.10862250626087189,0.8815536499023438,0.009823792614042759,8.115755081176758,0.09043975174427032,89.73658752441406,0.011143726296722889
40,indias pharma industry is an asset not just for india but the entire world. indian vaccines account for two-third of the vaccines needs of the children globally. our companies are active in collaboration with international effos for development &amp; production of covid19 vaccines,0.17785479128360748,0.018377291038632393,0.80376797914505,0.10332749783992767,4.519237041473389,0.022863924503326416,43.737022399902344,0.184233620762825,0.02244611829519272,0.7933202385902405,0.12183508276939392,4.306055545806885,0.028293892741203308,35.34331512451172,0.775653600692749,0.04585034027695656,0.1784960925579071,0.05911187827587128,0.23012346029281616,0.2568702697753906,3.8930156230926514
41,"today, there are 18 vaccines against covid-19 in clinical trials &amp; over 130 vaccines in preclinical studies. not all of these will succeed, so its impoant to have as many shots on goal as possible. learn the latest on the industry's progress here:",0.5830835700035095,0.33076366782188416,0.08615279942750931,0.5672662854194641,0.1477537751197815,3.8392677307128906,0.2604663372039795,0.5265869498252869,0.38759753108024597,0.08581551909446716,0.7360560894012451,0.16296552121639252,4.516636848449707,0.22140367329120636,0.7932115793228149,0.13274048268795013,0.07404794543981552,0.16734561324119568,0.0933520719408989,1.7926288843154907,0.5578399300575256
42,even with a flu vaccines the flu is still more dangerous to children than covid. yet the people insisting that we keep schools closed for covid never suggested that for the flu. the idea was never raised by any of these people. thats why it's impossible to take them seriously now,0.1360872983932495,0.6753630042076111,0.1885497123003006,4.962718963623047,1.3855055570602417,3.581882953643799,0.2791827619075775,0.1228775829076767,0.7147253155708313,0.1623971313238144,5.816564083099365,1.3216172456741333,4.401095867156982,0.22721613943576813,0.15541742742061615,0.8244494795799255,0.020133106037974358,5.304742813110352,0.12954214215278625,40.9499397277832,0.024420060217380524
43,"how does ""my body, my choice"" only relate to aboion and not vaccines",0.3319656252861023,0.6523511409759521,0.0156832505017519,1.9651165008544922,0.047243598848581314,41.59540557861328,0.02404111810028553,0.4208671748638153,0.5609064698219299,0.018226398155093193,1.3327398300170898,0.04330677166581154,30.77440071105957,0.03249454125761986,0.38999825716018677,0.5946715474128723,0.015330185182392597,1.5248056650161743,0.0393083430826664,38.790889739990234,0.025779247283935547
44,do white people have a secret vaccines that we dont know about?? they out here mask less as if theyre immune to covid??,0.8554523587226868,0.1037316620349884,0.040816016495227814,0.1212594285607338,0.0477127879858017,2.541445016860962,0.3934769332408905,0.6749417781829834,0.2620420455932617,0.06301624327898026,0.3882439136505127,0.09336545318365097,4.1583251953125,0.2404814213514328,0.9269149303436279,0.05677390843629837,0.016311196610331535,0.06125039979815483,0.017597295343875885,3.480670928955078,0.2873009145259857
45,folks get on here talking about covid is a hoax so the govt can give out vaccines to implant chips in us. meanwhile they got like three alexa dots in the house.,0.6328868269920349,0.3513900935649872,0.015723073855042458,0.5552179217338562,0.024843420833349228,22.348690032958984,0.04474535211920738,0.49292272329330444,0.49308693408966064,0.013990367762744427,1.0003331899642944,0.028382476419210434,35.24474334716797,0.028373025357723236,0.7084252834320068,0.28429073095321655,0.007284003309905529,0.40129953622817993,0.01028196420520544,39.02946090698242,0.025621669366955757
46,"read this: ""trump who has zero fiscal responsibility makes his riskiest bet yet on a coronavirus vaccines with a company which has no track record but failure on vaccines",0.6314997673034668,0.28707945346832275,0.08142080903053284,0.4545994699001312,0.12893244624137878,3.5258731842041016,0.28361767530441284,0.4772951304912567,0.4601779878139496,0.06252691149711609,0.9641371965408325,0.13100261986255646,7.359678745269775,0.13587549328804016,0.5093458890914917,0.4672660827636719,0.023388061672449112,0.9173846244812012,0.04591783881187439,19.97882843017578,0.050052985548973083
47,i have a feeling that many of the people that won't wear masks probably wouldn't get a vaccines either can you imagine the karens screaming about masks being the main ones still getting covid-19 but still being like muh freedom,0.13116219639778137,0.8606315851211548,0.008206253871321678,6.561582565307617,0.06256569176912308,104.87508392333984,0.009535153396427631,0.02251807041466236,0.972473680973053,0.00500827468931675,43.18636703491211,0.2224113643169403,194.1733856201172,0.005150036420673132,0.23945553600788116,0.7528142929077148,0.0077302404679358006,3.1438584327697754,0.032282572239637375,97.38562774658203,0.010268456302583218
48,"imagine if we had a working vaccines for coronavirus (i know, a dim prospect). and imagine that the federal government did the sma thing: committed its first rounds to health-care workers and -- get this -- prison inmates and staff. what would be the political blowout?",0.22339552640914917,0.6661408543586731,0.11046364903450012,2.9818899631500244,0.49447566270828247,6.030407905578613,0.16582626104354858,0.2253035455942154,0.3327587842941284,0.44193771481513977,1.4769353866577148,1.9615213871002197,0.7529540061950684,1.3281023502349854,0.32076773047447205,0.6627656817436218,0.016466623172163963,2.066185712814331,0.051335036754608154,40.2490348815918,0.024845317006111145
49,even with a flu vaccines the flu is still more dangerous to children than covid. yet the people insisting that we keep schools closed for covid never suggested that for the flu. the idea was never raised by any of these people. thats why it's impossible to take them seriously now,0.1360872983932495,0.6753630042076111,0.1885497123003006,4.962718963623047,1.3855055570602417,3.581882953643799,0.2791827619075775,0.1228775829076767,0.7147253155708313,0.1623971313238144,5.816564083099365,1.3216172456741333,4.401095867156982,0.22721613943576813,0.15541742742061615,0.8244494795799255,0.020133106037974358,5.304742813110352,0.12954214215278625,40.9499397277832,0.024420060217380524
50,"psa: two trans girls in need of funds for rent &amp; groceries, as they are still out of work due to covid. you can send funds to cashapp: $beyoncye or venmo: moni_torrison. i can screenshot &amp; send receipts for transparency thank you in advance :) pls share",0.7850856781005859,0.17706099152565002,0.03785338252782822,0.22553078830242157,0.048215605318546295,4.677547454833984,0.2137872576713562,0.8112016916275024,0.15484078228473663,0.03395752236247063,0.1908782720565796,0.04186076298356056,4.559837341308594,0.2193060666322708,0.900845468044281,0.08502703905105591,0.01412749383598566,0.09438581764698029,0.015682483091950417,6.018550872802734,0.1661529541015625
51,"fred hutch has been named the coordinating center for vaccines clinical trials of the prevention network (covpn), funded by a team led by dr. larry corey will lead operations of at least 5 large-scale efficacy trials w/ 100+ trial sites.",0.5793542861938477,0.04311373457312584,0.377532035112381,0.0744168758392334,0.6516427993774414,0.11419887840747833,8.756653785705566,0.5144349336624146,0.04974472150206566,0.4358203709125519,0.09669779241085052,0.8471826910972595,0.11414042115211487,8.761137962341309,0.9122785329818726,0.06675269454717636,0.020968781784176826,0.07317139953374863,0.02298506535589695,3.183432102203369,0.3141263723373413
52,folks get on here talking about covid is a hoax so the govt can give out vaccines to implant chips in us. meanwhile they got like three alexa dots in the house.,0.6328868269920349,0.3513900935649872,0.015723073855042458,0.5552179217338562,0.024843420833349228,22.348690032958984,0.04474535211920738,0.49292272329330444,0.49308693408966064,0.013990367762744427,1.0003331899642944,0.028382476419210434,35.24474334716797,0.028373025357723236,0.7084252834320068,0.28429073095321655,0.007284003309905529,0.40129953622817993,0.01028196420520544,39.02946090698242,0.025621669366955757
