,tweet,vaccine_neutral,vaccine_negative,vaccine_positive,vaccine_negative_neutral_ratio,vaccine_positive_neutral_ratio,vaccine_negative_positive_ratio,vaccine_positive_negative_ratio,vaccines_neutral,vaccines_negative,vaccines_positive,vaccines_negative_neutral_ratio,vaccines_positive_neutral_ratio,vaccines_negative_positive_ratio,vaccines_positive_negative_ratio,vaccination_neutral,vaccination_negative,vaccination_positive,vaccination_negative_neutral_ratio,vaccination_positive_neutral_ratio,vaccination_negative_positive_ratio,vaccination_positive_negative_ratio
12,farrakhan told black ppl do not take their covid medications &amp; vaccination we need to call on the medical professionals within our community to examine what they want to give us &amp; give ourselves something better bill gates wants to depopulate the eah,0.31625163555145264,0.6702268123626709,0.01352156326174736,2.1192831993103027,0.04275571182370186,49.567256927490234,0.020174607634544373,0.32227733731269836,0.6671552658081055,0.010567416436970234,2.0701277256011963,0.03278982266783714,63.133243560791016,0.01583951525390148,0.9532928466796875,0.04452964663505554,0.0021775509230792522,0.046711403876543045,0.0022842413745820522,20.449417114257812,0.04890114814043045
13,"the company that knew asbestos in their baby powder for decades caused cancer, is now producing a covid-19 vaccination johnson &amp; johnson have been convicted of lying multiple times about the safety of their products.",0.04215697571635246,0.9498100876808167,0.008032876066863537,22.530319213867188,0.19054678082466125,118.24034881591797,0.008457349613308907,0.03166794031858444,0.9565522074699402,0.011779820546507835,30.20569610595703,0.37197938561439514,81.2026138305664,0.012314874678850174,0.3798935115337372,0.6084995865821838,0.011606934480369091,1.6017636060714722,0.030553126707673073,52.42552185058594,0.019074678421020508
14,"black people are completely ignored by the white powers in control, when we ask for: *reparations *decent employment *decent education *decent housing *no police killings but the dominant society is putting unlimited resources into offering covid vaccination testing to black people",0.29493555426597595,0.6897622346878052,0.015302229672670364,2.3386878967285156,0.05188329890370369,45.075931549072266,0.022184789180755615,0.2716614007949829,0.7143372893333435,0.014001337811350822,2.6295135021209717,0.05153966695070267,51.01921844482422,0.019600458443164825,0.8979485034942627,0.006177804432809353,0.09587372094392776,0.0068799094296991825,0.10676973313093185,0.0644368901848793,15.519060134887695
15,chinese coronavirus vaccination approved by its military for use within ranks,0.5181447267532349,0.0473962165415287,0.43445900082588196,0.09147293120622635,0.8384896516799927,0.10909249633550644,9.166533470153809,0.5758195519447327,0.2168266624212265,0.20735380053520203,0.37655314803123474,0.3601020574569702,1.045684576034546,0.9563113451004028,0.0229512769728899,0.002480714116245508,0.9745680093765259,0.10808610171079636,42.46247482299805,0.002545449882745743,392.85784912109375
16,folks get on here talking about covid is a hoax so the govt can give out vaccination to implant chips in us. meanwhile they got like three alexa dots in the house.,0.31100523471832275,0.6619852185249329,0.02700953558087349,2.1285340785980225,0.08684591948986053,24.509315490722656,0.04080081358551979,0.2521588206291199,0.703236997127533,0.04460413381457329,2.788865327835083,0.17688904702663422,15.76618480682373,0.06342688947916031,0.7727305889129639,0.2230631560087204,0.004206256475299597,0.2886687219142914,0.005443367175757885,53.03127670288086,0.018856795504689217
17,bill fucking gates again!novavax stas phase 1 coronavirus vaccination trial after $388m from bill gates-backed group | fox business,0.4598136842250824,0.5154173970222473,0.02476893924176693,1.1209266185760498,0.05386733636260033,20.80902099609375,0.04805608093738556,0.17440147697925568,0.8010131120681763,0.024585410952568054,4.592926025390625,0.14097020030021667,32.58082962036133,0.030692894011735916,0.9642989039421082,0.027315352112054825,0.008385730907320976,0.028326643630862236,0.008696194738149643,3.2573609352111816,0.30699700117111206
18,huge drop in michigan vaccination scares expes during coronavirus | bridge magazine,0.07081592082977295,0.5661004781723022,0.3630835711956024,7.993971824645996,5.127146244049072,1.559146523475647,0.6413765549659729,0.025653565302491188,0.7272018194198608,0.2471446394920349,28.347007751464844,9.633929252624512,2.942413806915283,0.3398570120334625,0.004697020165622234,0.05138130858540535,0.943921685218811,10.939128875732422,200.96180725097656,0.05443386733531952,18.37091636657715
19,"the biggest problem in india right now is not corona,it is the slowing economy &amp; unemployment. we'll get a vaccination for corona bt not for the economy. appropriate reforms, effective implementation &amp; self reliance are the ways to improve the economic condition of the nation.",0.019199883565306664,0.9596335887908936,0.021166546270251274,49.98122024536133,1.1024309396743774,45.337276458740234,0.022056903690099716,0.022671395912766457,0.9358317255973816,0.04149686545133591,41.278079986572266,1.8303622007369995,22.551864624023438,0.04434223100543022,0.5783557891845703,0.14682051539421082,0.2748236656188965,0.2538584768772125,0.475180983543396,0.5342353582382202,1.8718342781066895
20,the demons running this world can't cure the common cold. there is a vaccination for the flu but it doesn't work and it's extremely poisonous. now they want to convince you that there's no going back to normal until a corona vaccination is coercively injected into you? what a mind job!,0.03442114219069481,0.9402434825897217,0.02533542551100254,27.31587028503418,0.7360425591468811,37.11180877685547,0.026945600286126137,0.02774816006422043,0.9278906583786011,0.0443611741065979,33.439720153808594,1.598706841468811,20.916728973388672,0.04780862107872963,0.21673989295959473,0.7481037378311157,0.03515639528632164,3.451619863510132,0.16220547258853912,21.279306411743164,0.04699401184916496
21,even with a flu vaccination the flu is still more dangerous to children than covid. yet the people insisting that we keep schools closed for covid never suggested that for the flu. the idea was never raised by any of these people. thats why it's impossible to take them seriously now,0.09224750101566315,0.8670769333839417,0.040675584226846695,9.399462699890137,0.44093969464302063,21.3168888092041,0.04691115766763687,0.03783845528960228,0.9214423894882202,0.040719132870435715,24.352008819580078,1.076130986213684,22.62922477722168,0.04419064521789551,0.4754156470298767,0.09702900797128677,0.4275553524494171,0.20409300923347473,0.8993296027183533,0.22693905234336853,4.406469345092773
22,indias pharma industry is an asset not just for india but the entire world. indian vaccination account for two-third of the vaccination needs of the children globally. our companies are active in collaboration with international effos for development &amp; production of covid19 vaccination,0.7603668570518494,0.10245802253484726,0.13717518746852875,0.13474814593791962,0.1804065853357315,0.7469136714935303,1.3388428688049316,0.6627768278121948,0.21150246262550354,0.1257207691669464,0.31911566853523254,0.18968793749809265,1.682319164276123,0.5944175124168396,0.1897241175174713,0.011861509643495083,0.798414409160614,0.06251978129148483,4.208291530609131,0.01485633198171854,67.31136322021484
23,"satanist confirms covid is cover for nwo tyranny ""we're using isolation, perception (think msm), threats vaccination degradation ('non-essential'), trivial demands (to develop compliance), and the occasional indulgence (to demonstrate our omnipotence). """,0.2406349778175354,0.7337818741798401,0.025583159178495407,3.049356698989868,0.10631521046161652,28.682222366333008,0.03486480191349983,0.12031490355730057,0.8486834168434143,0.03100166842341423,7.053851127624512,0.257671058177948,27.375411987304688,0.03652913123369217,0.3410722613334656,0.6228428483009338,0.0360848605632782,1.8261315822601318,0.10579828917980194,17.2605037689209,0.05793573707342148
24,hey this is your friendly reminder that you need a permit to launch fireworks! and right now they can only be lit on private propey due to covid-19 restrictions. warning of increased calls to 911 alleging gunshots when its fireworks.,0.08007010817527771,0.8614421486854553,0.058487750589847565,10.758598327636719,0.7304567694664001,14.728590965270996,0.06789515912532806,0.06489766389131546,0.8200790286064148,0.11502329260110855,12.636495590209961,1.7723795175552368,7.129677772521973,0.1402587890625,0.11157369613647461,0.8397054672241211,0.048720840364694595,7.5260162353515625,0.43666958808898926,17.235036849975586,0.05802134424448013
25,would you try this in exchange for a corona vaccination,0.9045287370681763,0.03850223496556282,0.0569690503180027,0.042566072195768356,0.06298202276229858,0.6758447885513306,1.4796297550201416,0.7833657264709473,0.15922357141971588,0.05741070210933685,0.20325572788715363,0.0732872262597084,2.7734127044677734,0.3605666160583496,0.8728733062744141,0.005624082405120134,0.12150265276432037,0.006443182937800884,0.13919849693775177,0.04628773406147957,21.60399627685547
26,"rotarys &amp; vaccination scientist dr. believe no child should have to suffer from a vaccination disease like polio, but when a vaccination is discovered, will it be accepted? read their thoughts in",0.8386693596839905,0.15049801766872406,0.01083266083151102,0.17944857478141785,0.012916485778987408,13.892987251281738,0.07197876274585724,0.716528594493866,0.2627978026866913,0.020673619583249092,0.36676526069641113,0.028852470219135284,12.711746215820312,0.07866740226745605,0.910582959651947,0.0587116964161396,0.030705340206623077,0.06447704136371613,0.033720530569553375,1.9121005535125732,0.52298504114151
27,"true but its ashame these idiots dont understand, its a hoax! so this unconstitutional tyrant can use this fake test and fake numbers to mandate bill gates covid vaccination under a state of emergency.,, all based on lies!",0.03771733120083809,0.9394237399101257,0.022858941927552223,24.906951904296875,0.6060593724250793,41.096553802490234,0.024332940578460693,0.027234889566898346,0.9444926381111145,0.028272410854697227,34.67951202392578,1.0380953550338745,33.406864166259766,0.02993396669626236,0.9090750217437744,0.06999323517084122,0.020931746810674667,0.0769939050078392,0.023025324568152428,3.343879222869873,0.2990538477897644
28,"no one has died from the virus. the entire story is a lie. the idea of a vaccination is absurd. and: the who is a bunch of lying, disinforming maniacs! so says head of the bulgarian pathology association. who i trust more than a computer geek with an agenda...",0.16213013231754303,0.8219633102416992,0.01590658724308014,5.069775104522705,0.09810999780893326,51.67439651489258,0.019351942464709282,0.08627431094646454,0.8949002623558044,0.018825355917215347,10.37273120880127,0.21820348501205444,47.536964416503906,0.021036261692643166,0.004177596885710955,0.9908654093742371,0.004956970922648907,237.1855010986328,1.1865603923797607,199.89332580566406,0.005002668127417564
29,next big media hit against big pharma brazil's president jair bolsonaro says he's taking hydroxychloroquine for his coronavirus. he takes his 3rd dose and he is feeling very well. hydroxychloroquine works. no vaccination is required.,0.7822006940841675,0.11082823574542999,0.10697108507156372,0.14168772101402283,0.13675656914710999,1.0360578298568726,0.9651970267295837,0.7234926819801331,0.0678350105881691,0.20867237448692322,0.09376046806573868,0.288423627614975,0.3250790238380432,3.0761752128601074,0.9089173078536987,0.010288907214999199,0.08079380542039871,0.011319959536194801,0.08889015763998032,0.12734772264957428,7.852515697479248
30,"it's encouraging to see an opinion piece published by cnn that breaks the ""must get a vaccination asap"" slant the world is becoming accustomed to.",0.531980574131012,0.34725502133369446,0.1207643672823906,0.6527588367462158,0.22700898349285126,2.8754758834838867,0.34776851534843445,0.26120316982269287,0.44430187344551086,0.29449501633644104,1.7009819746017456,1.127455711364746,1.508690595626831,0.662826418876648,0.574840784072876,0.007701445836573839,0.4174577593803406,0.013397528789937496,0.726214587688446,0.018448444083333015,54.205116271972656
31,"ih here we go, here come the vaccination for a 'virus' they are still unsure about",0.6536915302276611,0.3368276059627533,0.009480821900069714,0.515269935131073,0.014503510668873787,35.527259826660156,0.02814740128815174,0.8189602494239807,0.16989938914775848,0.011140375398099422,0.20745742321014404,0.013603072613477707,15.250778198242188,0.06557042896747589,0.9205353856086731,0.01639128103852272,0.06307334452867508,0.017806246876716614,0.06851810961961746,0.2598765194416046,3.8479814529418945
32,folks get on here talking about covid is a hoax so the govt can give out vaccination to implant chips in us. meanwhile they got like three alexa dots in the house.,0.31100523471832275,0.6619852185249329,0.02700953558087349,2.1285340785980225,0.08684591948986053,24.509315490722656,0.04080081358551979,0.2521588206291199,0.703236997127533,0.04460413381457329,2.788865327835083,0.17688904702663422,15.76618480682373,0.06342688947916031,0.7727305889129639,0.2230631560087204,0.004206256475299597,0.2886687219142914,0.005443367175757885,53.03127670288086,0.018856795504689217
33,"tuberculosis vaccination may play role in reducing covid-19 death rate, study says",0.5500919222831726,0.30780741572380066,0.14210069179534912,0.5595563054084778,0.25832173228263855,2.1661219596862793,0.46165454387664795,0.22177855670452118,0.7114526629447937,0.06676877290010452,3.2079415321350098,0.3010605573654175,10.65546989440918,0.09384851157665253,0.4448327422142029,0.40306952595710754,0.1520976722240448,0.9061148166656494,0.34192103147506714,2.6500704288482666,0.37734848260879517
34,covid-19 vaccination could be available in africa in the first quaer of 2021,0.6074104905128479,0.1211930513381958,0.2713964581489563,0.1995241343975067,0.44680896401405334,0.4465535581111908,2.239373207092285,0.4404110014438629,0.36465492844581604,0.19493405520915985,0.827987790107727,0.4426184892654419,1.8706579208374023,0.5345712900161743,0.6219993829727173,0.034917108714580536,0.34308353066444397,0.05613688752055168,0.5515817999839783,0.10177436470985413,9.82565689086914
35,"a vaccination as early as october, you say...",0.9273325204849243,0.006747899577021599,0.06591961532831192,0.007276677526533604,0.07108519971370697,0.10236557573080063,9.768908500671387,0.9172687530517578,0.026114534586668015,0.05661671981215477,0.028469882905483246,0.06172315403819084,0.46125128865242004,2.168015718460083,0.9486021399497986,0.0019174215849488974,0.049480460584163666,0.002021312713623047,0.05216144770383835,0.038751084357500076,25.805728912353516
36,kanye's platform for president: 1. put god back in schools 2. anti-aboion 3. vaccination (!!!!) and 4. end police brutality. (1 outta 4). he's calling his pay 'the bihday pay' (i'm not making this up). we're fucked.,0.028851160779595375,0.9494050145149231,0.021743841469287872,32.9069938659668,0.7536556720733643,43.663169860839844,0.0229025986045599,0.024790087714791298,0.9530988931655884,0.022110994905233383,38.446773529052734,0.8919288516044617,43.105201721191406,0.023199057206511497,0.8504307270050049,0.019239060580730438,0.1303301453590393,0.02262272499501705,0.15325193107128143,0.1476178914308548,6.774246692657471
37,ctv news now so completely hijacked by the liberals they bury the devastating fiscal 'snapshot' below old covid stories. sad.,0.005880057346075773,0.9554293155670166,0.038690660148859024,162.48638916015625,6.57997989654541,24.694055557250977,0.04049557447433472,0.005432929843664169,0.881464421749115,0.11310268938541412,162.24476623535156,20.817991256713867,7.793487548828125,0.12831225991249084,0.021566422656178474,0.9535653591156006,0.024868221953511238,44.21527862548828,1.1530990600585938,38.34473419189453,0.026079200208187103
38,hey at least you will get covid-19 and u can buy his vaccination afterwards,0.9347727298736572,0.02161802351474762,0.04360927268862724,0.023126501590013504,0.04665227234363556,0.4957208037376404,2.0172646045684814,0.7942277193069458,0.186439648270607,0.019332652911543846,0.23474331200122833,0.02434144914150238,9.643769264221191,0.1036938950419426,0.9785773754119873,0.0020389759447425604,0.01938370056450367,0.002083612373098731,0.01980804093182087,0.1051902323961258,9.506586074829102
39,"utterly distraught doctor tell us what is coming down the line from our governments by way of mandatory coronavirus vaccination please watch and distribute widely, we have so little time now to awaken people to the horrific reality of what is really happening",0.05348166078329086,0.9375901818275452,0.008928192779421806,17.53105926513672,0.16693933308124542,105.01455688476562,0.00952248927205801,0.034234099090099335,0.953731119632721,0.012034808285534382,27.859098434448242,0.35154446959495544,79.24771881103516,0.012618659995496273,0.3861742317676544,0.46739092469215393,0.14643481373786926,1.2103110551834106,0.37919363379478455,3.1918020248413086,0.3133026361465454
40,indias pharma industry is an asset not just for india but the entire world. indian vaccination account for two-third of the vaccination needs of the children globally. our companies are active in collaboration with international effos for development &amp; production of covid19 vaccination,0.7603668570518494,0.10245802253484726,0.13717518746852875,0.13474814593791962,0.1804065853357315,0.7469136714935303,1.3388428688049316,0.6627768278121948,0.21150246262550354,0.1257207691669464,0.31911566853523254,0.18968793749809265,1.682319164276123,0.5944175124168396,0.1897241175174713,0.011861509643495083,0.798414409160614,0.06251978129148483,4.208291530609131,0.01485633198171854,67.31136322021484
41,"today, there are 18 vaccination against covid-19 in clinical trials &amp; over 130 vaccination in preclinical studies. not all of these will succeed, so its impoant to have as many shots on goal as possible. learn the latest on the industry's progress here:",0.5962627530097961,0.3615005612373352,0.04223662614822388,0.6062772870063782,0.07083559036254883,8.558935165405273,0.11683695763349533,0.5034114122390747,0.44229114055633545,0.054297517985105515,0.8785878419876099,0.10785913467407227,8.145697593688965,0.12276419997215271,0.9465643167495728,0.03488081693649292,0.018554845824837685,0.036849915981292725,0.019602308049798012,1.8798763751983643,0.5319498777389526
42,even with a flu vaccination the flu is still more dangerous to children than covid. yet the people insisting that we keep schools closed for covid never suggested that for the flu. the idea was never raised by any of these people. thats why it's impossible to take them seriously now,0.09224750101566315,0.8670769333839417,0.040675584226846695,9.399462699890137,0.44093969464302063,21.3168888092041,0.04691115766763687,0.03783845528960228,0.9214423894882202,0.040719132870435715,24.352008819580078,1.076130986213684,22.62922477722168,0.04419064521789551,0.4754156470298767,0.09702900797128677,0.4275553524494171,0.20409300923347473,0.8993296027183533,0.22693905234336853,4.406469345092773
43,"how does ""my body, my choice"" only relate to aboion and not vaccination",0.6274245977401733,0.35665515065193176,0.015920259058475494,0.5684430599212646,0.025373980402946472,22.402597427368164,0.04463768005371094,0.28360921144485474,0.7047514319419861,0.011639443226158619,2.484938383102417,0.04104042798280716,60.548553466796875,0.016515672206878662,0.9038397073745728,0.09265893697738647,0.003501374740153551,0.10251700133085251,0.0038738891016691923,26.463586807250977,0.037787772715091705
44,do white people have a secret vaccination that we dont know about?? they out here mask less as if theyre immune to covid??,0.7969475388526917,0.18960323929786682,0.013449259102344513,0.23791182041168213,0.016875965520739555,14.097671508789062,0.07093369960784912,0.65772944688797,0.3298951983451843,0.0123753622174263,0.5015667080879211,0.01881527714431286,26.65741729736328,0.03751301020383835,0.6669667363166809,0.02247389778494835,0.31055939197540283,0.033695679157972336,0.465629518032074,0.07236585766077042,13.818670272827148
45,folks get on here talking about covid is a hoax so the govt can give out vaccination to implant chips in us. meanwhile they got like three alexa dots in the house.,0.31100523471832275,0.6619852185249329,0.02700953558087349,2.1285340785980225,0.08684591948986053,24.509315490722656,0.04080081358551979,0.2521588206291199,0.703236997127533,0.04460413381457329,2.788865327835083,0.17688904702663422,15.76618480682373,0.06342688947916031,0.7727305889129639,0.2230631560087204,0.004206256475299597,0.2886687219142914,0.005443367175757885,53.03127670288086,0.018856795504689217
46,"read this: ""trump who has zero fiscal responsibility makes his riskiest bet yet on a coronavirus vaccination with a company which has no track record but failure on vaccination",0.22505077719688416,0.7584728002548218,0.016476450487971306,3.370229721069336,0.0732121467590332,46.033748626708984,0.021723192185163498,0.08873829990625381,0.9017366170883179,0.009525103494524956,10.161752700805664,0.10733926296234131,94.66947937011719,0.010563066229224205,0.31777191162109375,0.6636286377906799,0.018599431961774826,2.0883803367614746,0.058530762791633606,35.680049896240234,0.028026867657899857
47,i have a feeling that many of the people that won't wear masks probably wouldn't get a vaccination either can you imagine the karens screaming about masks being the main ones still getting covid-19 but still being like muh freedom,0.13745447993278503,0.8471195697784424,0.015425956808030605,6.162909984588623,0.11222592741250992,54.91520309448242,0.018209893256425858,0.07690860331058502,0.9058030843734741,0.017288343980908394,11.777656555175781,0.2247907668352127,52.39385986328125,0.019086206331849098,0.7207491993904114,0.2725971043109894,0.006653724703937769,0.3782135248184204,0.00923167821019888,40.96909713745117,0.02440864033997059
48,"imagine if we had a working vaccination for coronavirus (i know, a dim prospect). and imagine that the federal government did the sma thing: committed its first rounds to health-care workers and -- get this -- prison inmates and staff. what would be the political blowout?",0.23511552810668945,0.7486635446548462,0.0162209365516901,3.184237003326416,0.06899134814739227,46.154151916503906,0.021666523069143295,0.1719733029603958,0.8073216080665588,0.0207050833851099,4.694458961486816,0.12039707601070404,38.99147033691406,0.02564663626253605,0.2400415986776352,0.05175815522670746,0.7082002758979797,0.21562160551548004,2.9503231048583984,0.07308406382799149,13.682872772216797
49,even with a flu vaccination the flu is still more dangerous to children than covid. yet the people insisting that we keep schools closed for covid never suggested that for the flu. the idea was never raised by any of these people. thats why it's impossible to take them seriously now,0.09224750101566315,0.8670769333839417,0.040675584226846695,9.399462699890137,0.44093969464302063,21.3168888092041,0.04691115766763687,0.03783845528960228,0.9214423894882202,0.040719132870435715,24.352008819580078,1.076130986213684,22.62922477722168,0.04419064521789551,0.4754156470298767,0.09702900797128677,0.4275553524494171,0.20409300923347473,0.8993296027183533,0.22693905234336853,4.406469345092773
50,"psa: two trans girls in need of funds for rent &amp; groceries, as they are still out of work due to covid. you can send funds to cashapp: $beyoncye or venmo: moni_torrison. i can screenshot &amp; send receipts for transparency thank you in advance :) pls share",0.7850856781005859,0.17706099152565002,0.03785338252782822,0.22553078830242157,0.048215605318546295,4.677547454833984,0.2137872576713562,0.8112016916275024,0.15484078228473663,0.03395752236247063,0.1908782720565796,0.04186076298356056,4.559837341308594,0.2193060666322708,0.900845468044281,0.08502703905105591,0.01412749383598566,0.09438581764698029,0.015682483091950417,6.018550872802734,0.1661529541015625
51,"fred hutch has been named the coordinating center for vaccination clinical trials of the prevention network (covpn), funded by a team led by dr. larry corey will lead operations of at least 5 large-scale efficacy trials w/ 100+ trial sites.",0.6681129932403564,0.28649863600730896,0.04538838565349579,0.42881762981414795,0.06793519109487534,6.31215763092041,0.15842443704605103,0.6686906218528748,0.27350789308547974,0.057801563292741776,0.4090200960636139,0.08643992245197296,4.731842517852783,0.21133416891098022,0.6779401898384094,0.022784695029258728,0.29927513003349304,0.033608708530664444,0.4414476752281189,0.07613293826580048,13.134919166564941
52,folks get on here talking about covid is a hoax so the govt can give out vaccination to implant chips in us. meanwhile they got like three alexa dots in the house.,0.31100523471832275,0.6619852185249329,0.02700953558087349,2.1285340785980225,0.08684591948986053,24.509315490722656,0.04080081358551979,0.2521588206291199,0.703236997127533,0.04460413381457329,2.788865327835083,0.17688904702663422,15.76618480682373,0.06342688947916031,0.7727305889129639,0.2230631560087204,0.004206256475299597,0.2886687219142914,0.005443367175757885,53.03127670288086,0.018856795504689217
